Año,idmunici,ccdd,ccpp,ccdi,Ubigeo,Departamento,Provincia,Distrito,Tipomuni,VFI,P04_1,P04_2,P04_3,P04_4,P04_5,P04_6,P05_CC,P05_1,P05_2,P05_3,P06_CC,P06,P07,P08,P09,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,VFI_P11A,P11A_1,P11A_1_1,P11A_1_2,P11A_2,P11A_2_1,P11A_2_2,P11A_3,P11A_3_1,P11A_3_2,P11A_4,P11A_4_1,P11A_4_2,P11A_5,P11A_5_1,P11A_5_2,P11A_6,P11A_6_1,P11A_6_2,P11A_7,P11A_7_1,P11A_7_2,P11A_8,P11A_8_1,P11A_8_2,P11A_9,P11A_9_1,P11A_9_2,P11A_10,P11A_10_1,P11A_10_2,P11A_10_O,VFI_P11B,P11B_11,P11B_11_1,P11B_11_2,P11B_12,P11B_12_1,P11B_12_2,P11B_13,P11B_13_1,P11B_13_2,P11B_14,P11B_14_1,P11B_14_2,P11B_15,P11B_15_1,P11B_15_2,P11B_16,P11B_16_1,P11B_16_2,P11B_17,P11B_17_1,P11B_17_2,P11B_18,P11B_18_1,P11B_18_2,P11B_18_O,VFI_P12,P12_1,P12A_1,P12_2,P12A_2,VFI_P13,P13_1,P13A_1,P13_2,P13A_2,P13_3,P13A_3,P13_4,P13A_4,P13_5,P13A_5,P13_6,P13A_6,P13_7,P13A_7,P13_10,P13A_10,P13_8,P13A_8,P13_9,P13A_9,P13A_9_O,P13A_T,VFI_P14,P14,P14A_1,P14A_2,VFI_P15,P15_1,P15A_1,P15_2,P15A_2,P15_3,P15A_3,P15_4,P15A_4,P15_5,P15A_5,P15_6,P15A_6,P15A_6_O,VFI_P16,P16_1,P16_2,P16_3,P16_4,P16_5,P16_6,P16_7,P16_8,P16_9,P16_9_O,VFI_P17,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P17_9,P17_10,P17_11,P17_12,P17_13,P17_13_O,P17_14,VFI_P18,P18,P18_Portal
2025,10520,1,5,20,10520,AMAZONAS,LUYA,SANTA CATALINA,2,1,2,COMERCIO,S/N, , , ,41, , , ,41,990050046, ,MUNISANTACATALINA2@GMAIL.COM,WWW.MUNISANSANTACATALINA.GOB.PE,EISTEN,POQUIOMA,MIRANDA,2.0,941900199,POQUIOMAEISTEN@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,1.0,1,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,4,1.0,1.0,1,2.0, ,2.0, ,1.0,2,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,8.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.MUNISANTACATALINA.GOB.PE
2025,10521,1,5,21,10521,AMAZONAS,LUYA,SANTO TOMAS,2,1,2,SAN MARTIN,351, , , ,41,7845624,935026548,942896449,1,937311415,WWW.FACEBOOK.COM/SHARE/15GRCPR5MH/?MIBEXTID=WWXIFR,010521SANTOTOMAS@GMAIL.COM,WWW.GOB.PE/MUNISANTOTOMAS-LUYA,NERZON,REYES,CHAUCA,2.0,934168910,MUNISANTOTOMAS1@GMAIL.COM,1.0,1.0,1,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,1.0,6,2.0, ,2.0, ,2.0, ,2.0, , ,7.0,1.0,1.0,7,4,1.0,2.0, ,2.0, ,1.0,1,1.0,3,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10522,1,5,22,10522,AMAZONAS,LUYA,TINGO,2,1,1,KUELAP,454, , , ,51, , ,991774495,51,931712058,WWW.FACEBOOK.COM/MUNIDISTRITALTINGO,MUNICIPALIDADTINGO@GMAIL.COM,WWW.MUNITINGO.COM,IVAN,BARDALES,MARENA,2.0,991774495,BARDALESMARENAI@GMAIL.COM,1.0,1.0,2,0,1.0,1,0,2.0, , ,1.0,1,0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,3,2.0, ,2.0, ,2.0, ,2.0, , ,3.0,1.0,1.0,3,1,1.0,2.0, ,2.0, ,2.0, ,1.0,1,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,8.0,9.0,10.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10523,1,5,23,10523,AMAZONAS,LUYA,TRITA,2,1,2,PROGRESO,S/N, , , ,51, , , ,51,910998538,WWW.FACEBOOK.COM/MUNICIPALIDAD-DISTRITAL-DE-TRITA-243014553272187/,AMUNITRITA1260@HOTMAIL.COM, ,CELMIRA,VALQUI,MENDOZA,1.0,961398271,AMUNITRITA1260@HOTMAIL.COM,1.0,1.0,1,0,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,3,1.0,2,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,5,1.0,2.0, ,2.0, ,1.0,4,1.0,1,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,0.0,9.0,0.0,0.0,12.0,0.0, ,0.0,1.0,2.0,WWW.TRANSPARENCIA.MUNITRITA.GOB.PE
2025,10601,1,6,1,10601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,1,1,2,MATIAZA RIMACHI,510, , , ,1, , , ,1, ,WWW.FACEBOOK.COM/PROFILE.PHP?ID=61564847309508,ALCALDIA@MUNIRODRIGUEZDEMENDOZA.GOB.PE,WWW.GOB.PE/MUNIRODRIGUEZDEMENDOZA,NILSER,TAFUR,PELAEZ,2.0,914132844,ALCALDIA@MUNIRODRIGUEZDEMENDOZA.GOB.PE,1.0,1.0,1,1,1.0,4,4,2.0, , ,1.0,1,0,1.0,1,0,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,1.0,1,1,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,1,2.0, ,2.0, ,2.0, ,1.0,6,1.0,13,1.0,14,2.0, ,2.0, ,1.0,1,INTEL XEON,35.0,1.0,1.0,34,1,1.0,2.0, ,1.0,1,1.0,1,1.0,24,1.0,1,1.0,1,IMPRESORA TÃRMICA,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,SISTEMA DE FACTURACIÃN ELECTRÃNICA,0.0,1.0,3.0, 
2025,10602,1,6,2,10602,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,2,1,6,PLAZA DE ARMAS,S/N, , , ,41, , , , ,927270601, ,MDCH010603@GMAIL.COM, ,WILLIAM,VASQUEZ,RIVA,2.0,957905489,MDCH010602@GMAIL.COM,1.0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,1.0,3,2.0, ,2.0, ,2.0, , ,4.0,1.0,1.0,4,4,1.0,2.0, ,2.0, ,2.0, ,1.0,1,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,3.0, 
2025,10603,1,6,3,10603,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,2,1,2,SAN MARTIN - PLAZA DE ARMAS,S/N, , , ,41, , , , ,916676837, ,MUNIDISTRITALCOCHAMAL@GMAIL.COM, ,JOSE HUGO,SANTILLAN,GRANDEZ,2.0,921832496,HUGOSANTILLANCORREO@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,1.0,1,2.0, ,1.0,2,1.0,1,1.0,5,2.0, ,2.0, ,2.0, , ,9.0,1.0,1.0,5,1,1.0,2.0, ,2.0, ,2.0, ,1.0,3,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,4.0, 
2025,10604,1,6,4,10604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,2,1,2,PORVENIR,421, , , ,41,476062, , ,41,476061,WWW.FACEBOOK.COM/PEOPLE/MUNICIPALIDAD-DISTRITAL-DE-HUAMBO/100090113259528/,MESADEPARTESHUAMBO@GMAIL.COM,WWW.GOB.PE/MUNIHUAMBO-RODRIGUEZDEMENDOZA,PERCY CARLOS,PIZANGO,GRANDEZ,2.0,910983414,PEPIGA23@HOTMAIL.COM,1.0,1.0,1,1,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,1.0,0,1,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,9,1.0,2,2.0, ,2.0, ,1.0,2,2.0, , ,13.0,1.0,1.0,12,5,1.0,2.0, ,2.0, ,2.0, ,1.0,12,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,2.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10185
2025,10605,1,6,5,10605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,2,1,2,ANDREA ORTEGA,206, , , ,41, , , , , ,WWW.FACEBOOK.COM/MUNILIMABAMBA,MDLIMABAMBA@GMAIL.COM, ,ROMELIO,CALAMPA,JARAMILLO,2.0,999919166, ,1.0,2.0, , ,1.0,1,0,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,1.0,5,1.0,1,2.0, ,2.0, ,2.0, , ,8.0,1.0,1.0,6,2,1.0,2.0, ,2.0, ,2.0, ,1.0,5,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
2025,10606,1,6,6,10606,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,2,1,2,HERMANOS VARGAS,S/N, , , ,1, , , , , ,WWW.FACEBOOK.COM/LONGARAYÃA,MUNILONGAR@HOTMAIL.COM, ,JOSE ANAXIMANDRO,ARISTA,VARGAS,2.0,999919647,JOSEVARGASARISTA@GMAIL.COM,1.0,2.0, , ,1.0,2,2,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,2.0, ,2.0, ,2.0, , ,4.0,1.0,2.0, , ,1.0,2.0, ,2.0, ,2.0, ,1.0,3,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,3.0, 
2025,10607,1,6,7,10607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,2,1,1,SAN NICOLAS,299, , , ,41,776144,992382086, ,41,933522723,WWW.FACEBOOK.COM/SHARE/1MZ1S9ZRQQ/,MARISCALB.ALCALDIA@GMAIL.COM,WWW.GOB.PE/MUNIMARISCALBENAVIDES,SANTOS OVED,CHUQUIVALA,GOMEZ,2.0,992382086,OVED65@HOTMAIL.COM,1.0,1.0,2,0,1.0,2,0,2.0, , ,1.0,1,0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,1.0,1,2.0, ,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,5,1.0,2.0, ,2.0, ,2.0, ,1.0,4,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0, ,1.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,3.0, 
2025,10608,1,6,8,10608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,2,1,2,CALICHE,S/N, , , ,51, , , ,51,952450648, ,MDMILPUC.010608@GMAIL.COM, ,FREDY ROBERTH,VELA,FERNANDEZ,2.0,965989015,FREDYRVF.2023@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,1.0,4,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,4,1.0,2.0, ,2.0, ,1.0,2,2.0, ,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0, ,1.0,0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,3.0, 
2025,10609,1,6,9,10609,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,2,1,1,VIRGEN DEL ROSARIO,245, , , ,41, ,900706150, , , ,WWW.FACEBOOK.COM/MUNIDISTRIOMIA,SECRETARIA@MUNIOMIA.GOB.PE,WWW.GOB.PE/MUNIOMIA,JOSE ORIOL,ZUMAETA,VARGAS,2.0,948166783,ISJZUMAETA@GMAIL.COM,1.0,1.0,3,1,1.0,3,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,14,1.0,4,1.0,5,2.0, ,2.0, ,2.0, , ,23.0,1.0,1.0,23,5,1.0,1.0,1,2.0, ,1.0,2,1.0,5,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE/CONTRATACIONES/PTE_TRANSPARENCIA_PAC.ASPX?ID_ENTIDAD=10190&ID_TEMA=34&VER=D
2025,10610,1,6,10,10610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,2,1,2,MARTINEZ DE COMPAÃON,S/N, , , ,41, , , , , , ,MUNIDISTRITALSANTAROSA2023.2026@GMAIL.COM, ,LINET CARMELA,NOVOA,IBERICO DE BLANCO,1.0,983677704,MUNIDISTRITALSANTAROSA2023.2026@GMAIL.COM,1.0,2.0, , ,1.0,2,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,1.0,4,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,4,1.0,2.0, ,2.0, ,2.0, ,1.0,5,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,4.0, 
2025,10611,1,6,11,10611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,2,1,2,CAROLINA PORTOCARRERO,S/N, , , ,41, , , , , , ,MUNICIPALIDADDISTRITALTOTORA@GMAIL.COM,WWW.MUNITOTORA.GOB.PE,ALBERT EINSTEN,NOVOA,GUEVARA,2.0,984635750,ALBERT_NOVOA@GMAIL.COM,1.0,2.0, , ,1.0,0,2,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,MOTOFURGONETA Y/O MOTOCARGA,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,1.0,6,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, , ,6.0,1.0,1.0,6,4,1.0,2.0, ,2.0, ,2.0, ,1.0,6,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0, ,0.0,1.0,3.0, 
2025,10612,1,6,12,10612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,2,1,1,HAYA DE LA TORRE,S/N, , , ,1, ,942457177,961948592,51,931065876,WWW.FACEBOOK.COM/MUNIPUCATAMBO,MUNIVISTAALEGRE.AMAZONAS@GMAIL.COM,WWW.MUNIPUCATAMBO.GOB.PE,REGULO,SEGURA,MEGO,2.0,942457177,RSEGURAMEGO@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,1.0,1,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,4,1.0,2.0, ,2.0, ,1.0,4,1.0,1,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,10701,1,7,1,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1,1,2,ANGAMOS,349, , , ,41,475032, , , , ,WWW.FACEBOOK.COM/MUNICIPALIDADPROVINCIALUTCUBAMBA,ALCALDIA@MUNIUTCUBAMBA.GOB.PE,WWW.GOB.PE/MUNIUTCUBAMBA,DIOGENES,CELIS,JIMENEZ,2.0,958444509,CELISJIMENEZD.4919@HOTMAIL.COM,1.0,1.0,7,0,1.0,32,0,2.0, , ,1.0,5,5,1.0,5,2,1.0,2,0,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,0,1.0,1,0,1.0,2,1,1.0,1,1,1.0,1,0,2.0, , ,1.0,2,0,2.0, , , ,1.0,1.0,1,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,15,1.0,142,1.0,109,2.0, ,1.0,1,2.0, , ,267.0,1.0,1.0,259,3,1.0,1.0,3,1.0,10,1.0,4,1.0,99,1.0,4,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,0.0,0.0,12.0,13.0,SISTEMA DE REGISTRO ÃNICO DE ORGANIZACIONES SOCIALES Y CARNET DE SANIDAD,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=11823&ID_TEMA=5&VER=
2025,10702,1,7,2,10702,AMAZONAS,UTCUBAMBA,CAJARURO,2,1,2,SAN MIGUEL,650,O,4, ,51, ,996378359, ,51,928989492,WWW.FACEBOOK.COM/MUNICAJARURO,MUNICAJARURO@MUNICAJARURO.GOB.PE,WWW.GOB.PE/MUNICAJARURO,PERSI ROONEY,CERCADO,CUBAS,2.0,958941002,PERSICERCADO@GMAIL.COM,1.0,1.0,3,2,1.0,11,2,2.0, , ,1.0,3,1,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,0,2.0, , ,1.0,2,0,1.0,1,1,1.0,0,2,2.0, , ,1.0,1,0,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,15,1.0,42,1.0,20,2.0, ,1.0,1,2.0, , ,78.0,1.0,1.0,78,5,1.0,2.0, ,2.0, ,2.0, ,1.0,36,1.0,2,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,3.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10194
2025,10703,1,7,3,10703,AMAZONAS,UTCUBAMBA,CUMBA,2,1,1,SAN PEDRO,1085, , , ,1, ,963273827, ,1,451215,WWW.FACEBOOK.COM/MUNICIPALIDADCUMBA,MUNICIPALIDADCUMBA2023@GMAIL.COM,WWW.GOB.PE/MUNICUMBA,IVAN ELMER,BRAVO,FERNANDEZ,2.0,963273827,IVANBRAVO370@GMAIL.COM,1.0,1.0,1,0,1.0,4,1,2.0, , ,1.0,2,0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,14,2.0, ,2.0, ,2.0, , ,14.0,1.0,1.0,14,5,1.0,1.0,9,1.0,1,1.0,9,1.0,3,1.0,1,1.0,1,LECTOR BIOMÃTRICO,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,8.0,9.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,"WWW.GOB,PE/MUNICUMBA"
2025,10704,1,7,4,10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,2,1,2,LAMBAYEQUE,183, , , ,51, ,942190460, , ,935123250,WWW.FACEBOOK.COM/MUNIELMILAGRO,MUNIELMILAGRO@HOTMAIL.COM, ,ROGER,CORONEL,PORTOCARRERO,2.0,942190460,MUNIELMILAGRO@HOTMAIL.COM,1.0,1.0,1,0,1.0,2,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,1.0,1,1.0,3,1.0,1,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,INTEL GENUINE,9.0,1.0,1.0,9,5,1.0,2.0, ,2.0, ,1.0,8,1.0,1,2.0, ,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,2.0,3.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,4.0, 
